time,rsds_day_MIROC5_rcp45
2018-06-07 00:00:00+00:00,425.1517
2018-06-08 00:00:00+00:00,462.0402
2018-06-09 00:00:00+00:00,458.63214
2018-06-10 00:00:00+00:00,445.38065
2018-06-11 00:00:00+00:00,423.15125
2018-06-12 00:00:00+00:00,456.0951
2018-06-13 00:00:00+00:00,475.27606
2018-06-14 00:00:00+00:00,478.04965
2018-06-15 00:00:00+00:00,477.98746
2018-06-16 00:00:00+00:00,484.8364
2018-06-17 00:00:00+00:00,457.12186
2018-06-18 00:00:00+00:00,449.57205
2018-06-19 00:00:00+00:00,429.39722
2018-06-20 00:00:00+00:00,454.21628
2018-06-21 00:00:00+00:00,451.43854
2018-06-22 00:00:00+00:00,463.28607
2018-06-23 00:00:00+00:00,461.702
2018-06-24 00:00:00+00:00,460.38748
2018-06-25 00:00:00+00:00,452.74585
2018-06-26 00:00:00+00:00,432.74078
2018-06-27 00:00:00+00:00,407.6449
2018-06-28 00:00:00+00:00,417.8688
2018-06-29 00:00:00+00:00,456.77365
2018-06-30 00:00:00+00:00,462.25757
2018-07-01 00:00:00+00:00,465.83548
2018-07-02 00:00:00+00:00,447.725
2018-07-03 00:00:00+00:00,441.35693
2018-07-04 00:00:00+00:00,430.64438
2018-07-05 00:00:00+00:00,420.54434
2018-07-06 00:00:00+00:00,444.55603
2018-07-07 00:00:00+00:00,463.4058
2018-07-08 00:00:00+00:00,436.03162
2018-07-09 00:00:00+00:00,422.98236
2018-07-10 00:00:00+00:00,423.60577
2018-07-11 00:00:00+00:00,408.10712
2018-07-12 00:00:00+00:00,445.52075
2018-07-13 00:00:00+00:00,444.77258
2018-07-14 00:00:00+00:00,438.6549
2018-07-15 00:00:00+00:00,436.97458
2018-07-16 00:00:00+00:00,453.3321
2018-07-17 00:00:00+00:00,459.92093
2018-07-18 00:00:00+00:00,459.81558
2018-07-19 00:00:00+00:00,434.31604
2018-07-20 00:00:00+00:00,433.29434
2018-07-21 00:00:00+00:00,439.71542
2018-07-22 00:00:00+00:00,429.96997
2018-07-23 00:00:00+00:00,428.465
2018-07-24 00:00:00+00:00,419.61795
2018-07-25 00:00:00+00:00,429.21667
2018-07-26 00:00:00+00:00,432.96582
2018-07-27 00:00:00+00:00,430.62195
2018-07-28 00:00:00+00:00,444.9157
2018-07-29 00:00:00+00:00,412.42154
2018-07-30 00:00:00+00:00,415.55746
2018-07-31 00:00:00+00:00,403.91138
2018-08-01 00:00:00+00:00,399.5029
2018-08-02 00:00:00+00:00,385.33463
2018-08-03 00:00:00+00:00,372.29425
2018-08-04 00:00:00+00:00,295.92218
2018-08-05 00:00:00+00:00,387.04974
2018-08-06 00:00:00+00:00,382.4561
2018-08-07 00:00:00+00:00,415.9411
2018-08-08 00:00:00+00:00,426.23145
2018-08-09 00:00:00+00:00,431.2301
2018-08-10 00:00:00+00:00,412.6139
2018-08-11 00:00:00+00:00,396.3015
2018-08-12 00:00:00+00:00,380.56656
2018-08-13 00:00:00+00:00,390.298
2018-08-14 00:00:00+00:00,403.71887
2018-08-15 00:00:00+00:00,406.3601
2018-08-16 00:00:00+00:00,415.4031
2018-08-17 00:00:00+00:00,397.82843
2018-08-18 00:00:00+00:00,406.37265
2018-08-19 00:00:00+00:00,415.88736
2018-08-20 00:00:00+00:00,377.5243
2018-08-21 00:00:00+00:00,378.55655
2018-08-22 00:00:00+00:00,390.6587
2018-08-23 00:00:00+00:00,382.3715
2018-08-24 00:00:00+00:00,392.81415
2018-08-25 00:00:00+00:00,375.10464
2018-08-26 00:00:00+00:00,375.87433
2018-08-27 00:00:00+00:00,379.84375
2018-08-28 00:00:00+00:00,389.3856
2018-08-29 00:00:00+00:00,390.82565
2018-08-30 00:00:00+00:00,354.79623
2018-08-31 00:00:00+00:00,362.2232
2018-09-01 00:00:00+00:00,360.16974
2018-09-02 00:00:00+00:00,367.0173
2018-09-03 00:00:00+00:00,372.1182
2018-09-04 00:00:00+00:00,366.87253
2018-09-05 00:00:00+00:00,375.099
2018-09-06 00:00:00+00:00,374.72833
2018-09-07 00:00:00+00:00,370.48972
2018-09-08 00:00:00+00:00,366.19037
2018-09-09 00:00:00+00:00,363.41235
2018-09-10 00:00:00+00:00,359.55847
2018-09-11 00:00:00+00:00,346.6661
2018-09-12 00:00:00+00:00,346.9104
2018-09-13 00:00:00+00:00,347.11832
2018-09-14 00:00:00+00:00,347.5766
2018-09-15 00:00:00+00:00,356.34576
2018-09-16 00:00:00+00:00,341.37354
2018-09-17 00:00:00+00:00,336.757
2018-09-18 00:00:00+00:00,342.94397
2018-09-19 00:00:00+00:00,329.45886
2018-09-20 00:00:00+00:00,313.05655
2018-09-21 00:00:00+00:00,309.51996
2018-09-22 00:00:00+00:00,169.2622
2018-09-23 00:00:00+00:00,146.48764
2018-09-24 00:00:00+00:00,284.3723
2018-09-25 00:00:00+00:00,339.3704
2018-09-26 00:00:00+00:00,340.53656
2018-09-27 00:00:00+00:00,340.28598
2018-09-28 00:00:00+00:00,335.93582
2018-09-29 00:00:00+00:00,324.5806
2018-09-30 00:00:00+00:00,209.50081
2018-10-01 00:00:00+00:00,299.4702
2018-10-02 00:00:00+00:00,309.51956
2018-10-03 00:00:00+00:00,273.49753
2018-10-04 00:00:00+00:00,287.76096
2018-10-05 00:00:00+00:00,308.03104
2018-10-06 00:00:00+00:00,305.8976
2018-10-07 00:00:00+00:00,309.5259
2018-10-08 00:00:00+00:00,295.1105
2018-10-09 00:00:00+00:00,307.61786
2018-10-10 00:00:00+00:00,282.44067
2018-10-11 00:00:00+00:00,280.6224
2018-10-12 00:00:00+00:00,295.13196
2018-10-13 00:00:00+00:00,277.5388
2018-10-14 00:00:00+00:00,280.1345
2018-10-15 00:00:00+00:00,280.45325
2018-10-16 00:00:00+00:00,281.6218
2018-10-17 00:00:00+00:00,276.6617
2018-10-18 00:00:00+00:00,270.96335
2018-10-19 00:00:00+00:00,264.21982
2018-10-20 00:00:00+00:00,253.50833
2018-10-21 00:00:00+00:00,253.13567
2018-10-22 00:00:00+00:00,246.29066
2018-10-23 00:00:00+00:00,252.90501
2018-10-24 00:00:00+00:00,256.9403
2018-10-25 00:00:00+00:00,267.6851
2018-10-26 00:00:00+00:00,261.75244
2018-10-27 00:00:00+00:00,246.42174
2018-10-28 00:00:00+00:00,244.34045
2018-10-29 00:00:00+00:00,228.5412
2018-10-30 00:00:00+00:00,236.51775
2018-10-31 00:00:00+00:00,243.5651
2018-11-01 00:00:00+00:00,239.10774
2018-11-02 00:00:00+00:00,238.08995
2018-11-03 00:00:00+00:00,232.81592
2018-11-04 00:00:00+00:00,197.57909
2018-11-05 00:00:00+00:00,184.40327
2018-11-06 00:00:00+00:00,229.15482
2018-11-07 00:00:00+00:00,220.0716
2018-11-08 00:00:00+00:00,227.01035
2018-11-09 00:00:00+00:00,167.84178
2018-11-10 00:00:00+00:00,225.44518
2018-11-11 00:00:00+00:00,228.31538
2018-11-12 00:00:00+00:00,235.10448
2018-11-13 00:00:00+00:00,224.33086
2018-11-14 00:00:00+00:00,222.88098
2018-11-15 00:00:00+00:00,217.81737
2018-11-16 00:00:00+00:00,224.70265
2018-11-17 00:00:00+00:00,153.18669
2018-11-18 00:00:00+00:00,131.02368
2018-11-19 00:00:00+00:00,83.086075
2018-11-20 00:00:00+00:00,123.40763
2018-11-21 00:00:00+00:00,123.68965
2018-11-22 00:00:00+00:00,162.8414
2018-11-23 00:00:00+00:00,179.18202
2018-11-24 00:00:00+00:00,161.54372
2018-11-25 00:00:00+00:00,62.90736
2018-11-26 00:00:00+00:00,110.22306
2018-11-27 00:00:00+00:00,80.409874
2018-11-28 00:00:00+00:00,148.23012
2018-11-29 00:00:00+00:00,199.39513
2018-11-30 00:00:00+00:00,184.83807
2018-12-01 00:00:00+00:00,191.02605
2018-12-02 00:00:00+00:00,198.90254
2018-12-03 00:00:00+00:00,193.3441
2018-12-04 00:00:00+00:00,193.3748
2018-12-05 00:00:00+00:00,184.16171
2018-12-06 00:00:00+00:00,168.35312
2018-12-07 00:00:00+00:00,184.32797
2018-12-08 00:00:00+00:00,181.81464
2018-12-09 00:00:00+00:00,180.31548
2018-12-10 00:00:00+00:00,184.49567
2018-12-11 00:00:00+00:00,183.33894
2018-12-12 00:00:00+00:00,183.78336
2018-12-13 00:00:00+00:00,185.66821
2018-12-14 00:00:00+00:00,184.70526
2018-12-15 00:00:00+00:00,154.66183
2018-12-16 00:00:00+00:00,181.19508
2018-12-17 00:00:00+00:00,185.19287
2018-12-18 00:00:00+00:00,189.51144
2018-12-19 00:00:00+00:00,186.33403
2018-12-20 00:00:00+00:00,182.67696
2018-12-21 00:00:00+00:00,196.12964
2018-12-22 00:00:00+00:00,192.31183
2018-12-23 00:00:00+00:00,155.17308
2018-12-24 00:00:00+00:00,185.11052
2018-12-25 00:00:00+00:00,181.87941
2018-12-26 00:00:00+00:00,177.00587
2018-12-27 00:00:00+00:00,188.34161
2018-12-28 00:00:00+00:00,189.5722
2018-12-29 00:00:00+00:00,190.10306
2018-12-30 00:00:00+00:00,178.89653
2018-12-31 00:00:00+00:00,185.23521
2019-01-01 00:00:00+00:00,194.76915
2019-01-02 00:00:00+00:00,172.29117
2019-01-03 00:00:00+00:00,197.56671
2019-01-04 00:00:00+00:00,198.7891
2019-01-05 00:00:00+00:00,196.8049
2019-01-06 00:00:00+00:00,198.32407
2019-01-07 00:00:00+00:00,201.1499
2019-01-08 00:00:00+00:00,199.26044
2019-01-09 00:00:00+00:00,207.58867
2019-01-10 00:00:00+00:00,196.02061
2019-01-11 00:00:00+00:00,112.47201
2019-01-12 00:00:00+00:00,97.29991
2019-01-13 00:00:00+00:00,95.97578
2019-01-14 00:00:00+00:00,144.53279
2019-01-15 00:00:00+00:00,182.87967
2019-01-16 00:00:00+00:00,132.95082
2019-01-17 00:00:00+00:00,97.54928
2019-01-18 00:00:00+00:00,212.57979
2019-01-19 00:00:00+00:00,210.55205
2019-01-20 00:00:00+00:00,208.90608
2019-01-21 00:00:00+00:00,222.62737
2019-01-22 00:00:00+00:00,201.5458
2019-01-23 00:00:00+00:00,227.0619
2019-01-24 00:00:00+00:00,235.45453
2019-01-25 00:00:00+00:00,232.86935
2019-01-26 00:00:00+00:00,236.83661
2019-01-27 00:00:00+00:00,228.71878
2019-01-28 00:00:00+00:00,232.11783
2019-01-29 00:00:00+00:00,214.8335
2019-01-30 00:00:00+00:00,217.76149
2019-01-31 00:00:00+00:00,180.10017
2019-02-01 00:00:00+00:00,86.09208
2019-02-02 00:00:00+00:00,149.11446
2019-02-03 00:00:00+00:00,94.54408
2019-02-04 00:00:00+00:00,70.61774
2019-02-05 00:00:00+00:00,215.77641
2019-02-06 00:00:00+00:00,251.00218
2019-02-07 00:00:00+00:00,262.69394
2019-02-08 00:00:00+00:00,139.67639
2019-02-09 00:00:00+00:00,259.08533
2019-02-10 00:00:00+00:00,249.02615
2019-02-11 00:00:00+00:00,253.93886
2019-02-12 00:00:00+00:00,255.89323
2019-02-13 00:00:00+00:00,268.93546
2019-02-14 00:00:00+00:00,218.83647
2019-02-15 00:00:00+00:00,259.1775
2019-02-16 00:00:00+00:00,246.56523
2019-02-17 00:00:00+00:00,252.267
2019-02-18 00:00:00+00:00,224.23534
2019-02-19 00:00:00+00:00,240.9964
2019-02-20 00:00:00+00:00,214.17252
2019-02-21 00:00:00+00:00,190.44823
2019-02-22 00:00:00+00:00,275.77457
2019-02-23 00:00:00+00:00,288.04828
2019-02-24 00:00:00+00:00,292.34048
2019-02-25 00:00:00+00:00,273.43753
2019-02-26 00:00:00+00:00,263.11572
2019-02-27 00:00:00+00:00,291.50854
2019-02-28 00:00:00+00:00,293.05972
2019-03-01 00:00:00+00:00,305.00204
2019-03-02 00:00:00+00:00,307.13312
2019-03-03 00:00:00+00:00,291.7408
2019-03-04 00:00:00+00:00,280.63626
2019-03-05 00:00:00+00:00,291.3549
2019-03-06 00:00:00+00:00,292.39288
2019-03-07 00:00:00+00:00,306.6716
2019-03-08 00:00:00+00:00,277.59305
2019-03-09 00:00:00+00:00,188.48637
2019-03-10 00:00:00+00:00,259.30087
2019-03-11 00:00:00+00:00,333.51764
2019-03-12 00:00:00+00:00,329.37415
2019-03-13 00:00:00+00:00,340.05267
2019-03-14 00:00:00+00:00,340.24988
2019-03-15 00:00:00+00:00,340.3711
2019-03-16 00:00:00+00:00,350.27234
2019-03-17 00:00:00+00:00,341.57184
2019-03-18 00:00:00+00:00,344.91705
2019-03-19 00:00:00+00:00,211.02023
2019-03-20 00:00:00+00:00,242.39229
2019-03-21 00:00:00+00:00,297.68018
2019-03-22 00:00:00+00:00,265.85135
2019-03-23 00:00:00+00:00,110.43902
2019-03-24 00:00:00+00:00,232.17755
2019-03-25 00:00:00+00:00,220.33864
2019-03-26 00:00:00+00:00,221.86873
2019-03-27 00:00:00+00:00,296.90515
2019-03-28 00:00:00+00:00,264.03076
2019-03-29 00:00:00+00:00,254.3968
2019-03-30 00:00:00+00:00,351.53485
2019-03-31 00:00:00+00:00,359.2375
2019-04-01 00:00:00+00:00,376.55194
2019-04-02 00:00:00+00:00,366.55063
2019-04-03 00:00:00+00:00,370.1315
2019-04-04 00:00:00+00:00,391.40353
2019-04-05 00:00:00+00:00,385.5601
2019-04-06 00:00:00+00:00,365.12115
2019-04-07 00:00:00+00:00,361.15375
2019-04-08 00:00:00+00:00,334.5029
2019-04-09 00:00:00+00:00,392.0457
2019-04-10 00:00:00+00:00,367.16827
2019-04-11 00:00:00+00:00,374.274
2019-04-12 00:00:00+00:00,402.25702
2019-04-13 00:00:00+00:00,384.06104
2019-04-14 00:00:00+00:00,400.80115
2019-04-15 00:00:00+00:00,426.4598
2019-04-16 00:00:00+00:00,421.1875
2019-04-17 00:00:00+00:00,363.63953
2019-04-18 00:00:00+00:00,399.8872
2019-04-19 00:00:00+00:00,402.3374
2019-04-20 00:00:00+00:00,399.2719
2019-04-21 00:00:00+00:00,392.5593
2019-04-22 00:00:00+00:00,410.60703
2019-04-23 00:00:00+00:00,432.44247
2019-04-24 00:00:00+00:00,433.9363
2019-04-25 00:00:00+00:00,406.71194
2019-04-26 00:00:00+00:00,381.36032
2019-04-27 00:00:00+00:00,290.35168
2019-04-28 00:00:00+00:00,307.1466
2019-04-29 00:00:00+00:00,400.07437
2019-04-30 00:00:00+00:00,339.74686
2019-05-01 00:00:00+00:00,421.76443
2019-05-02 00:00:00+00:00,446.6943
2019-05-03 00:00:00+00:00,409.24332
2019-05-04 00:00:00+00:00,400.54834
2019-05-05 00:00:00+00:00,424.83167
2019-05-06 00:00:00+00:00,440.96277
2019-05-07 00:00:00+00:00,460.76602
2019-05-08 00:00:00+00:00,470.54553
2019-05-09 00:00:00+00:00,448.59634
2019-05-10 00:00:00+00:00,456.64264
2019-05-11 00:00:00+00:00,468.29474
2019-05-12 00:00:00+00:00,445.95493
2019-05-13 00:00:00+00:00,428.44345
2019-05-14 00:00:00+00:00,409.2205
2019-05-15 00:00:00+00:00,439.17212
2019-05-16 00:00:00+00:00,440.6877
2019-05-17 00:00:00+00:00,424.96115
2019-05-18 00:00:00+00:00,430.8447
2019-05-19 00:00:00+00:00,452.48392
2019-05-20 00:00:00+00:00,454.33206
2019-05-21 00:00:00+00:00,456.1752
2019-05-22 00:00:00+00:00,455.51636
2019-05-23 00:00:00+00:00,448.84167
2019-05-24 00:00:00+00:00,438.10858
2019-05-25 00:00:00+00:00,428.90204
2019-05-26 00:00:00+00:00,445.5117
2019-05-27 00:00:00+00:00,418.6899
2019-05-28 00:00:00+00:00,428.24692
2019-05-29 00:00:00+00:00,370.96948
2019-05-30 00:00:00+00:00,407.4683
2019-05-31 00:00:00+00:00,427.00473
2019-06-01 00:00:00+00:00,418.41592
2019-06-02 00:00:00+00:00,420.88815
2019-06-03 00:00:00+00:00,460.611
2019-06-04 00:00:00+00:00,440.5763
2019-06-05 00:00:00+00:00,430.04895
2019-06-06 00:00:00+00:00,423.42133
2019-06-07 00:00:00+00:00,417.0956
2019-06-08 00:00:00+00:00,462.98862
2019-06-09 00:00:00+00:00,426.00275
2019-06-10 00:00:00+00:00,456.19983
2019-06-11 00:00:00+00:00,386.598
2019-06-12 00:00:00+00:00,415.8969
2019-06-13 00:00:00+00:00,434.9026
2019-06-14 00:00:00+00:00,473.48352
2019-06-15 00:00:00+00:00,474.3348
2019-06-16 00:00:00+00:00,467.4706
2019-06-17 00:00:00+00:00,467.3468
2019-06-18 00:00:00+00:00,471.85263
2019-06-19 00:00:00+00:00,452.94757
2019-06-20 00:00:00+00:00,464.81534
2019-06-21 00:00:00+00:00,452.21667
2019-06-22 00:00:00+00:00,462.38968
2019-06-23 00:00:00+00:00,442.19162
2019-06-24 00:00:00+00:00,448.0865
2019-06-25 00:00:00+00:00,473.54276
2019-06-26 00:00:00+00:00,460.47882
2019-06-27 00:00:00+00:00,386.78418
2019-06-28 00:00:00+00:00,422.6961
2019-06-29 00:00:00+00:00,459.6797
2019-06-30 00:00:00+00:00,446.91003
2019-07-01 00:00:00+00:00,464.8857
2019-07-02 00:00:00+00:00,467.6443
2019-07-03 00:00:00+00:00,437.3047
2019-07-04 00:00:00+00:00,436.20038
2019-07-05 00:00:00+00:00,430.16846
2019-07-06 00:00:00+00:00,442.62112
2019-07-07 00:00:00+00:00,453.14948
2019-07-08 00:00:00+00:00,436.18362
2019-07-09 00:00:00+00:00,421.06696
2019-07-10 00:00:00+00:00,438.11646
2019-07-11 00:00:00+00:00,442.7029
2019-07-12 00:00:00+00:00,455.87122
2019-07-13 00:00:00+00:00,427.04126
2019-07-14 00:00:00+00:00,427.26962
2019-07-15 00:00:00+00:00,422.2049
2019-07-16 00:00:00+00:00,409.50644
2019-07-17 00:00:00+00:00,415.12338
2019-07-18 00:00:00+00:00,430.8953
2019-07-19 00:00:00+00:00,430.92053
2019-07-20 00:00:00+00:00,415.43512
2019-07-21 00:00:00+00:00,424.2013
2019-07-22 00:00:00+00:00,422.854
2019-07-23 00:00:00+00:00,407.69022
2019-07-24 00:00:00+00:00,424.6431
2019-07-25 00:00:00+00:00,419.38953
2019-07-26 00:00:00+00:00,414.15866
2019-07-27 00:00:00+00:00,440.92484
2019-07-28 00:00:00+00:00,431.98895
2019-07-29 00:00:00+00:00,437.9677
2019-07-30 00:00:00+00:00,438.0901
2019-07-31 00:00:00+00:00,416.28793
2019-08-01 00:00:00+00:00,430.7691
2019-08-02 00:00:00+00:00,428.01785
2019-08-03 00:00:00+00:00,409.9156
2019-08-04 00:00:00+00:00,381.53928
2019-08-05 00:00:00+00:00,379.02676
2019-08-06 00:00:00+00:00,401.55188
2019-08-07 00:00:00+00:00,401.0511
2019-08-08 00:00:00+00:00,385.93524
2019-08-09 00:00:00+00:00,354.0452
2019-08-10 00:00:00+00:00,372.85712
2019-08-11 00:00:00+00:00,402.9038
2019-08-12 00:00:00+00:00,378.4834
2019-08-13 00:00:00+00:00,383.95297
2019-08-14 00:00:00+00:00,332.37015
2019-08-15 00:00:00+00:00,389.703
2019-08-16 00:00:00+00:00,401.5231
2019-08-17 00:00:00+00:00,401.73898
2019-08-18 00:00:00+00:00,418.82437
2019-08-19 00:00:00+00:00,403.121
2019-08-20 00:00:00+00:00,381.14288
2019-08-21 00:00:00+00:00,393.31442
2019-08-22 00:00:00+00:00,391.80368
2019-08-23 00:00:00+00:00,389.55383
2019-08-24 00:00:00+00:00,379.50458
2019-08-25 00:00:00+00:00,392.832
2019-08-26 00:00:00+00:00,386.21054
2019-08-27 00:00:00+00:00,388.6608
2019-08-28 00:00:00+00:00,373.49655
2019-08-29 00:00:00+00:00,375.5327
2019-08-30 00:00:00+00:00,374.4657
2019-08-31 00:00:00+00:00,365.587
2019-09-01 00:00:00+00:00,376.58337
2019-09-02 00:00:00+00:00,366.2242
2019-09-03 00:00:00+00:00,367.5272
2019-09-04 00:00:00+00:00,368.9296
2019-09-05 00:00:00+00:00,362.94235
2019-09-06 00:00:00+00:00,376.2478
2019-09-07 00:00:00+00:00,367.7988
2019-09-08 00:00:00+00:00,357.54227
2019-09-09 00:00:00+00:00,359.18088
2019-09-10 00:00:00+00:00,352.81763
2019-09-11 00:00:00+00:00,317.94986
2019-09-12 00:00:00+00:00,320.86234
2019-09-13 00:00:00+00:00,336.1738
2019-09-14 00:00:00+00:00,343.80255
2019-09-15 00:00:00+00:00,280.0295
2019-09-16 00:00:00+00:00,345.1051
2019-09-17 00:00:00+00:00,347.4099
2019-09-18 00:00:00+00:00,346.74005
2019-09-19 00:00:00+00:00,341.63623
2019-09-20 00:00:00+00:00,346.01144
2019-09-21 00:00:00+00:00,347.47665
2019-09-22 00:00:00+00:00,346.08112
2019-09-23 00:00:00+00:00,344.51895
2019-09-24 00:00:00+00:00,285.2649
2019-09-25 00:00:00+00:00,306.19525
2019-09-26 00:00:00+00:00,326.55432
2019-09-27 00:00:00+00:00,330.33694
2019-09-28 00:00:00+00:00,307.69592
2019-09-29 00:00:00+00:00,314.75552
2019-09-30 00:00:00+00:00,333.7441
2019-10-01 00:00:00+00:00,317.36514
2019-10-02 00:00:00+00:00,319.709
2019-10-03 00:00:00+00:00,320.14664
2019-10-04 00:00:00+00:00,316.85028
2019-10-05 00:00:00+00:00,287.70993
2019-10-06 00:00:00+00:00,290.5348
2019-10-07 00:00:00+00:00,277.98886
2019-10-08 00:00:00+00:00,245.35898
2019-10-09 00:00:00+00:00,261.72562
2019-10-10 00:00:00+00:00,279.76956
2019-10-11 00:00:00+00:00,254.96417
2019-10-12 00:00:00+00:00,286.97537
2019-10-13 00:00:00+00:00,288.87173
2019-10-14 00:00:00+00:00,277.6695
2019-10-15 00:00:00+00:00,279.16257
2019-10-16 00:00:00+00:00,254.50581
2019-10-17 00:00:00+00:00,249.58998
2019-10-18 00:00:00+00:00,258.13434
2019-10-19 00:00:00+00:00,219.06514
2019-10-20 00:00:00+00:00,176.48811
2019-10-21 00:00:00+00:00,250.2645
2019-10-22 00:00:00+00:00,256.13763
2019-10-23 00:00:00+00:00,238.81894
2019-10-24 00:00:00+00:00,258.5794
2019-10-25 00:00:00+00:00,249.3065
2019-10-26 00:00:00+00:00,252.83998
2019-10-27 00:00:00+00:00,248.93651
2019-10-28 00:00:00+00:00,219.79137
2019-10-29 00:00:00+00:00,200.20386
2019-10-30 00:00:00+00:00,223.68336
2019-10-31 00:00:00+00:00,245.36008
2019-11-01 00:00:00+00:00,241.00333
2019-11-02 00:00:00+00:00,232.45964
2019-11-03 00:00:00+00:00,174.79173
2019-11-04 00:00:00+00:00,138.86765
2019-11-05 00:00:00+00:00,229.5442
2019-11-06 00:00:00+00:00,229.39697
2019-11-07 00:00:00+00:00,228.18736
2019-11-08 00:00:00+00:00,226.13852
2019-11-09 00:00:00+00:00,230.03246
2019-11-10 00:00:00+00:00,223.87634
2019-11-11 00:00:00+00:00,227.9979
2019-11-12 00:00:00+00:00,216.77013
2019-11-13 00:00:00+00:00,196.213
2019-11-14 00:00:00+00:00,223.82808
2019-11-15 00:00:00+00:00,219.85063
2019-11-16 00:00:00+00:00,222.10359
2019-11-17 00:00:00+00:00,221.78142
2019-11-18 00:00:00+00:00,195.71324
2019-11-19 00:00:00+00:00,144.68991
2019-11-20 00:00:00+00:00,140.39719
2019-11-21 00:00:00+00:00,210.88118
2019-11-22 00:00:00+00:00,170.76987
2019-11-23 00:00:00+00:00,196.54427
2019-11-24 00:00:00+00:00,77.21228
2019-11-25 00:00:00+00:00,93.64581
2019-11-26 00:00:00+00:00,181.15898
2019-11-27 00:00:00+00:00,183.34665
2019-11-28 00:00:00+00:00,184.28246
2019-11-29 00:00:00+00:00,109.88749
2019-11-30 00:00:00+00:00,104.189354
2019-12-01 00:00:00+00:00,179.53574
2019-12-02 00:00:00+00:00,193.56537
2019-12-03 00:00:00+00:00,161.01877
2019-12-04 00:00:00+00:00,191.75029
2019-12-05 00:00:00+00:00,199.91261
2019-12-06 00:00:00+00:00,133.85268
2019-12-07 00:00:00+00:00,188.74054
2019-12-08 00:00:00+00:00,187.18721
2019-12-09 00:00:00+00:00,186.50117
2019-12-10 00:00:00+00:00,188.57225
2019-12-11 00:00:00+00:00,155.54733
2019-12-12 00:00:00+00:00,173.8508
2019-12-13 00:00:00+00:00,156.2713
2019-12-14 00:00:00+00:00,75.78978
2019-12-15 00:00:00+00:00,137.21848
2019-12-16 00:00:00+00:00,80.897484
2019-12-17 00:00:00+00:00,122.85822
2019-12-18 00:00:00+00:00,140.28822
2019-12-19 00:00:00+00:00,189.23912
2019-12-20 00:00:00+00:00,178.29477
2019-12-21 00:00:00+00:00,192.14226
2019-12-22 00:00:00+00:00,167.06891
2019-12-23 00:00:00+00:00,74.313934
2019-12-24 00:00:00+00:00,66.47619
2019-12-25 00:00:00+00:00,57.53378
2019-12-26 00:00:00+00:00,126.70314
2019-12-27 00:00:00+00:00,73.960785
2019-12-28 00:00:00+00:00,64.47877
2019-12-29 00:00:00+00:00,91.82638
2019-12-30 00:00:00+00:00,166.74922
2019-12-31 00:00:00+00:00,63.64861
2020-01-01 00:00:00+00:00,143.95457
2020-01-02 00:00:00+00:00,177.87726
2020-01-03 00:00:00+00:00,187.86685
2020-01-04 00:00:00+00:00,117.852516
2020-01-05 00:00:00+00:00,67.50667
2020-01-06 00:00:00+00:00,91.117195
2020-01-07 00:00:00+00:00,137.1176
2020-01-08 00:00:00+00:00,91.161545
2020-01-09 00:00:00+00:00,166.45999
2020-01-10 00:00:00+00:00,173.03458
2020-01-11 00:00:00+00:00,168.61162
2020-01-12 00:00:00+00:00,198.1081
2020-01-13 00:00:00+00:00,162.68495
2020-01-14 00:00:00+00:00,124.941025
2020-01-15 00:00:00+00:00,150.90973
2020-01-16 00:00:00+00:00,213.87534
2020-01-17 00:00:00+00:00,215.46355
2020-01-18 00:00:00+00:00,214.77945
2020-01-19 00:00:00+00:00,185.34192
2020-01-20 00:00:00+00:00,149.42651
2020-01-21 00:00:00+00:00,224.92387
2020-01-22 00:00:00+00:00,209.0487
2020-01-23 00:00:00+00:00,141.02397
2020-01-24 00:00:00+00:00,150.3739
2020-01-25 00:00:00+00:00,236.86687
2020-01-26 00:00:00+00:00,234.22882
2020-01-27 00:00:00+00:00,199.1916
2020-01-28 00:00:00+00:00,235.9208
2020-01-29 00:00:00+00:00,213.0434
2020-01-30 00:00:00+00:00,179.74985
2020-01-31 00:00:00+00:00,61.758938
2020-02-01 00:00:00+00:00,74.12667
2020-02-02 00:00:00+00:00,83.11408
2020-02-03 00:00:00+00:00,199.17575
2020-02-04 00:00:00+00:00,204.83493
2020-02-05 00:00:00+00:00,86.65261
2020-02-06 00:00:00+00:00,106.224106
2020-02-07 00:00:00+00:00,116.195595
2020-02-08 00:00:00+00:00,248.50052
2020-02-09 00:00:00+00:00,256.5081
2020-02-10 00:00:00+00:00,261.88843
2020-02-11 00:00:00+00:00,257.72348
2020-02-12 00:00:00+00:00,245.32314
2020-02-13 00:00:00+00:00,216.9379
2020-02-14 00:00:00+00:00,257.63242
2020-02-15 00:00:00+00:00,267.18835
2020-02-16 00:00:00+00:00,263.41696
2020-02-17 00:00:00+00:00,244.05225
2020-02-18 00:00:00+00:00,266.83926
2020-02-19 00:00:00+00:00,263.73975
2020-02-20 00:00:00+00:00,202.6598
2020-02-21 00:00:00+00:00,197.17662
2020-02-22 00:00:00+00:00,231.33672
2020-02-23 00:00:00+00:00,240.8974
2020-02-24 00:00:00+00:00,228.68352
2020-02-25 00:00:00+00:00,184.26509
2020-02-26 00:00:00+00:00,230.01405
2020-02-27 00:00:00+00:00,275.29892
2020-02-28 00:00:00+00:00,291.49747
2020-02-29 00:00:00+00:00,297.08536
2020-03-01 00:00:00+00:00,319.24182
2020-03-02 00:00:00+00:00,315.61954
2020-03-03 00:00:00+00:00,318.69077
